%Frame Number	x (image)	y (image)	x (world)	y (world)	Area	Orientation	Compactness	TimeStamp (ms)
1967	504.263	113.757	0	0	2208	2.25741	0.727859	1519744017315
1968	501.859	111.146	0	0	2225.5	2.22879	0.745921	1519744017365
1969	499.523	108.632	0	0	2215	-0.781666	0.735328	1519744017396
1970	497.331	105.856	0	0	2212.5	-0.764976	0.788073	1519744017427
1971	495.154	103.381	0	0	2197.5	-0.640856	0.755819	1519744017459
1972	493.058	100.864	0	0	2217.5	2.2834	0.789853	1519744017491
1973	491.037	98.5946	0	0	2223	2.31621	0.803875	1519744017523
1974	488.491	95.8782	0	0	2202.5	2.33561	0.754825	1519744017555
1975	486.059	93.4073	0	0	2205.5	-0.749557	0.781535	1519744017587
1976	483.629	90.8523	0	0	2218	-0.747667	0.787994	1519744017619
1977	481.459	88.4007	0	0	2219	2.3045	0.758556	1519744017651
1978	479.367	86.0309	0	0	2217	2.29425	0.764466	1519744017699
1979	477.195	83.5107	0	0	2196	-0.782873	0.763842	1519744017732
1980	474.884	80.7794	0	0	2202.5	-0.776348	0.801493	1519744017764
1981	472.613	78.0959	0	0	2203.5	2.31134	0.768411	1519744017795
1982	470.163	75.3722	0	0	2192.5	2.33897	0.783811	1519744017829
1983	467.909	73.0871	0	0	2210.5	2.26558	0.793147	1519744017866
1984	465.535	70.7643	0	0	2197	2.2487	0.804557	1519744017891
1985	463.239	68.2948	0	0	2194.5	2.24733	0.781661	1519744017923
1986	460.886	65.8619	0	0	2204.5	2.31408	0.788101	1519744017955
1987	458.956	63.8825	0	0	2202	2.22698	0.782309	1519744017986
1988	456.836	61.6717	0	0	2188	2.22842	0.801261	1519744018035
1989	454.67	59.7513	0	0	2195.5	2.27029	0.791867	1519744018067
1990	452.687	57.8954	0	0	2192.5	2.16955	0.783811	1519744018099
1991	450.483	56.0686	0	0	2192.5	2.15174	0.764575	1519744018131
1992	448.667	54.504	0	0	2184.5	2.14312	0.794942	1519744018163
1993	446.439	52.8059	0	0	2177.5	2.20004	0.802484	1519744018196
1994	444.502	51.3129	0	0	2168.5	2.14654	0.7724	1519744018227
1995	442.725	49.8091	0	0	2157	2.03214	0.759614	1519744018259
1996	440.55	48.3276	0	0	2147	1.96532	0.793328	1519744018291
1997	437.947	46.9053	0	0	2143	1.98279	0.765294	1519744018325
1998	435.465	45.5073	0	0	2135	1.93369	0.788894	1519744018356
1999	433.332	44.6306	0	0	2097	1.93277	0.774853	1519744018403
2000	430.368	43.3641	0	0	2107.5	1.80877	0.793793	1519744018435
2001	427.832	42.587	0	0	2098.5	1.73295	0.756882	1519744018467
2002	425.431	41.8211	0	0	2089.5	1.5174	0.760372	1519744018500
2003	423.006	41.2095	0	0	2099.5	1.46734	0.78073	1519744018532
2004	419.609	40.704	0	0	2075	1.36008	0.776562	1519744018563
2005	416.278	40.5418	0	0	2083.5	1.35438	0.760997	1519744018595
2006	412.965	40.737	0	0	2085	1.25026	0.747313	1519744018627
2007	409.304	40.8782	0	0	2086.5	1.21672	0.762093	1519744018661
2008	404.958	41.3701	0	0	2082.5	1.19618	0.801845	1519744018698
2009	400.361	41.9657	0	0	2069	1.01636	0.795761	1519744018739
2010	396.33	42.8693	0	0	2087	1.01333	0.795375	1519744018771
2011	392.57	44.0226	0	0	2065.5	0.872391	0.73953	1519744018803
2012	388.948	45.5115	0	0	2076	0.870153	0.750717	1519744018835
2013	384.564	47.4023	0	0	2097.5	0.80819	0.793004	1519744018867
2014	380.2	49.6624	0	0	2093	0.74275	0.804991	1519744018899
2015	375.928	52.1954	0	0	2105	0.743398	0.791979	1519744018931
2016	372.161	54.6239	0	0	2114.5	0.773561	0.737375	1519744018963
2017	368.227	57.4783	0	0	2115	0.690597	0.758066	1519744018997
2018	364.451	60.1376	0	0	2142.5	0.70215	0.772751	1519744019033
2019	360.96	62.6323	0	0	2153.5	0.705186	0.767057	1519744019075
2020	357.829	65.3152	0	0	2160.5	0.739641	0.779244	1519744019107
2021	354.728	68.0702	0	0	2158.5	0.675687	0.785481	1519744019139
2022	351.832	70.7448	0	0	2160	0.725043	0.791007	1519744019171
2023	348.702	73.6917	0	0	2160	0.673888	0.757914	1519744019203
2024	345.137	76.8399	0	0	2171	0.673017	0.739497	1519744019235
2025	342.142	79.5799	0	0	2172.5	0.624182	0.783572	1519744019267
2026	339.054	82.5084	0	0	2175	0.659644	0.756537	1519744019299
2027	336.209	85.2303	0	0	2177.5	0.691498	0.792395	1519744019332
2028	333.437	88.0309	0	0	2181	0.661174	0.777685	1519744019363
2029	330.66	90.6857	0	0	2170.5	0.66178	0.773112	1519744019411
2030	327.955	93.437	0	0	2186	0.627582	0.773798	1519744019443
2031	324.965	96.5308	0	0	2187	0.648315	0.790857	1519744019475
2032	322.077	99.2401	0	0	2199.5	0.59149	0.776575	1519744019507
2033	319.68	101.771	0	0	2191.5	0.578619	0.780593	1519744019539
2034	317.081	104.581	0	0	2210	0.579738	0.74368	1519744019571
2035	314.377	107.449	0	0	2222.5	0.578056	0.748665	1519744019603
2036	312.098	110.095	0	0	2211.5	0.547187	0.780812	1519744019634
2037	310.024	112.757	0	0	2224.5	0.565242	0.753119	1519744019667
2038	307.368	115.598	0	0	2231	0.614649	0.759935	1519744019699
2039	304.625	118.778	0	0	2218.5	0.577482	0.751088	1519744019747
2040	302.216	121.583	0	0	2241	0.597745	0.763341	1519744019781
2041	300.156	123.969	0	0	2218	0.589672	0.762068	1519744019817
2042	297.977	126.51	0	0	2231.5	0.590958	0.749032	1519744019844
2043	295.661	129.038	0	0	2226	0.635556	0.794934	1519744019875
2044	293.328	131.793	0	0	2233	0.651676	0.760616	1519744019907
2045	290.744	134.783	0	0	2234.5	0.611038	0.756505	1519744019939
2046	288.45	137.259	0	0	2239.5	0.610739	0.751717	1519744019971
2047	285.965	139.872	0	0	2241.5	0.585533	0.743357	1519744020003
2048	283.436	142.847	0	0	2251.5	0.603237	0.771618	1519744020035
2049	280.891	145.726	0	0	2257	0.616662	0.740326	1519744020067
2050	278.557	148.405	0	0	2248.5	0.635535	0.745678	1519744020115
2051	276.324	151.083	0	0	2258.5	0.576436	0.748995	1519744020147
2052	273.759	154.197	0	0	2261.5	0.602691	0.759102	1519744020182
2053	271.246	156.929	0	0	2244.5	0.585151	0.723178	1519744020214
2054	268.55	159.881	0	0	2269.5	0.664629	0.768354	1519744020243
2055	263.326	165.346	0	0	2262.5	0.643666	0.752974	1519744020310
2056	261.039	167.705	0	0	2259.5	0.649185	0.75843	1519744020357
2057	258.886	170.152	0	0	2274	0.676079	0.774582	1519744020397
2058	256.357	172.625	0	0	2272	0.629835	0.745246	1519744020420
2059	253.943	175.35	0	0	2286.5	0.639013	0.718508	1519744020451
2060	251.226	177.98	0	0	2290	0.659555	0.729897	1519744020485
2061	248.187	181.223	0	0	2288.5	0.615285	0.728681	1519744020521
2062	245.109	184.452	0	0	2299.5	0.627813	0.740899	1519744020547
2063	242.347	187.438	0	0	2299	0.632275	0.73892	1519744020579
2064	239.87	190.125	0	0	2311	0.715937	0.72197	1519744020611
2065	237.64	192.541	0	0	2301.5	0.627171	0.720745	1519744020645
2066	235.638	194.842	0	0	2308	0.66326	0.735635	1519744020685
2067	232.896	197.738	0	0	2303.5	0.697503	0.72385	1519744020707
2068	230.156	200.519	0	0	2307.5	0.610988	0.72864	1519744020739
2069	227.918	202.956	0	0	2304	0.672091	0.73436	1519744020787
2070	225.38	205.53	0	0	2299.5	0.693166	0.73472	1519744020819
2071	222.707	208.317	0	0	2305	0.602499	0.749709	1519744020853
2072	220.203	211.032	0	0	2306	0.681685	0.756398	1519744020890
2073	217.665	213.766	0	0	2319.5	0.668419	0.722875	1519744020916
2074	215.158	216.165	0	0	2303	0.702412	0.725453	1519744020947
2075	212.39	218.838	0	0	2316	0.671296	0.727047	1519744020979
2076	209.884	221.451	0	0	2313	0.711139	0.731113	1519744021011
2077	206.752	224.284	0	0	2316	0.619838	0.705924	1519744021043
2078	203.998	227.133	0	0	2307	0.689811	0.735316	1519744021075
2079	201.239	229.73	0	0	2316	0.73302	0.759678	1519744021123
2080	198.275	232.745	0	0	2324	0.748535	0.755889	1519744021155
2081	195.324	235.661	0	0	2332.5	0.74963	0.732963	1519744021187
2082	192.458	238.396	0	0	2323	0.751729	0.722218	1519744021219
2083	189.615	241.027	0	0	2331.5	0.623036	0.74753	1519744021251
2084	186.687	243.772	0	0	2337	0.608643	0.738699	1519744021283
2085	184.207	246.5	0	0	2323.5	0.661657	0.742389	1519744021315
2086	181.975	248.641	0	0	2325	0.650887	0.741053	1519744021347
2087	179.787	251.012	0	0	2329.5	0.608934	0.738125	1519744021381
2088	177.12	253.803	0	0	2327.5	0.71846	0.743667	1519744021413
2089	174.454	256.41	0	0	2336.5	0.644402	0.736747	1519744021459
2090	171.71	259.152	0	0	2334	0.615546	0.743922	1519744021491
2091	168.951	261.944	0	0	2338	0.66319	0.74778	1519744021523
2092	166.53	264.471	0	0	2327.5	0.586531	0.737491	1519744021560
2093	163.839	267.214	0	0	2335.5	0.620674	0.764178	1519744021588
2094	161.306	270.024	0	0	2337.5	0.682304	0.726	1519744021619
2095	159.192	272.417	0	0	2338	0.711931	0.732911	1519744021651
2096	157.319	274.666	0	0	2345	0.645857	0.762719	1519744021683
2097	154.52	277.653	0	0	2350	0.608701	0.736673	1519744021717
2098	151.844	280.093	0	0	2332	0.603872	0.737119	1519744021748
2099	149.68	282.566	0	0	2346	0.52308	0.747746	1519744021795
2100	147.151	285.246	0	0	2333.5	0.673447	0.724758	1519744021827
2101	144.706	288.014	0	0	2343	0.425018	0.749379	1519744021859
2102	142.805	290.611	0	0	2340.5	0.453327	0.726932	1519744021891
2103	140.727	293.42	0	0	2344	0.408277	0.732279	1519744021924
2104	138.481	296.457	0	0	2336	0.413252	0.753426	1519744021955
2105	136.591	299.008	0	0	2345.5	0.431512	0.745763	1519744021987
2106	134.645	301.116	0	0	2337.5	0.395538	0.749454	1519744022019
2107	132.781	303.724	0	0	2335	0.349093	0.738067	1519744022051
2108	130.833	306.16	0	0	2343.5	0.420902	0.751378	1519744022083
2109	129.127	308.918	0	0	2345	0.373204	0.726575	1519744022115
2110	127.519	311.571	0	0	2333	0.400365	0.714517	1519744022165
2111	126.433	313.655	0	0	2340.5	0.203406	0.74161	1519744022200
2112	125.335	315.906	0	0	2345	0.181702	0.741228	1519744022227
2113	123.935	318.573	0	0	2339	0.125751	0.733225	1519744022259
2114	122.831	320.678	0	0	2321.5	0.0473754	0.744324	1519744022291
2115	121.575	323.502	0	0	2330.5	-0.0737229	0.717899	1519744022324
2116	120.446	326.136	0	0	2337	-0.061811	0.732598	1519744022355
2117	119.504	329.552	0	0	2329	0.0737963	0.739768	1519744022387
2118	118.78	332.427	0	0	2330.5	-0.0736744	0.756135	1519744022419
2119	118.088	335.145	0	0	2308	-0.199935	0.738184	1519744022452
2120	117.475	338.781	0	0	2308.5	-0.174993	0.751616	1519744022499
2121	116.885	342.417	0	0	2299.5	-0.243819	0.733668	1519744022531
2122	116.597	345.526	0	0	2309	-0.316979	0.762723	1519744022563
2123	116.561	348.974	0	0	2288.5	-0.340316	0.725133	1519744022597
2124	116.537	352.064	0	0	2284.5	-0.371778	0.74121	1519744022633
2125	116.854	355.757	0	0	2298	-0.40256	0.750049	1519744022659
2126	117.307	359.544	0	0	2289.5	-0.510846	0.740248	1519744022691
2127	118.015	363.266	0	0	2271	-0.429767	0.776332	1519744022723
2128	118.692	366.577	0	0	2246.5	-0.542583	0.779415	1519744022755
2129	119.543	369.508	0	0	2243	-0.578813	0.78019	1519744022787
2130	120.581	372.103	0	0	2256.5	-0.676525	0.776112	1519744022835
2131	121.883	375.098	0	0	2260	-0.717788	0.782103	1519744022867
2132	123.347	378.101	0	0	2254	-0.76568	0.752023	1519744022899
2133	125.203	381.779	0	0	2235.5	2.29455	0.789285	1519744022931
2134	127.377	384.804	0	0	2235	2.31235	0.777407	1519744022963
2135	129.476	387.369	0	0	2217	2.35563	0.797547	1519744022995
2136	131.509	389.533	0	0	2217	2.27706	0.777914	1519744023031
2137	133.005	390.69	0	0	2212	2.18522	0.77616	1519744023060
2138	134.2	391.592	0	0	2215	2.08849	0.776046	1519744023093
2139	134.932	392.219	0	0	2201.5	2.0174	0.777281	1519744023124
2140	136.73	393.574	0	0	2185.5	1.89337	0.781308	1519744023171
2141	139.648	394.967	0	0	2183	1.82558	0.778398	1519744023203
2142	142.558	396.198	0	0	2174.5	1.72722	0.770549	1519744023235
2143	145.496	396.982	0	0	2171	1.64956	0.771296	1519744023267
2144	149.108	397.827	0	0	2182	1.57761	0.778041	1519744023299
2145	153.133	398.414	0	0	2170	1.5001	0.787607	1519744023331
2146	157.477	398.796	0	0	2182.5	1.44097	0.773384	1519744023363
2147	161.269	398.633	0	0	2171.5	1.3604	0.790212	1519744023395
2148	165.235	398.314	0	0	2175.5	1.27223	0.787548	1519744023427
2149	169.758	397.235	0	0	2168.5	1.17418	0.799167	1519744023459
2150	174.781	395.879	0	0	2173	1.12041	0.788696	1519744023508
2151	179.597	394.166	0	0	2185	1.02404	0.769474	1519744023542
2152	184.006	392.022	0	0	2191	1.03116	0.774399	1519744023571
2153	188.234	389.739	0	0	2181.5	0.959823	0.786818	1519744023603
2154	192.826	387.221	0	0	2198	0.858258	0.790711	1519744023635
2155	197.184	384.607	0	0	2216	0.862866	0.77359	1519744023668
2156	200.881	381.881	0	0	2203	0.848206	0.775813	1519744023699
2157	204.607	379.037	0	0	2218.5	0.828749	0.764178	1519744023731
2158	208.442	375.708	0	0	2228	0.835418	0.794444	1519744023764
2159	212.231	372.499	0	0	2226	0.813386	0.777081	1519744023798
2160	216.149	368.98	0	0	2235.5	0.762847	0.772809	1519744023834
2161	219.619	365.553	0	0	2251	0.713163	0.778989	1519744023875
2162	222.424	362.408	0	0	2254	0.744178	0.748275	1519744023907
2163	225.02	359.531	0	0	2249	0.717204	0.766066	1519744023939
2164	227.47	356.704	0	0	2232	0.746319	0.772413	1519744023973
2165	230.765	353.346	0	0	2238	0.710554	0.758481	1519744024009
2166	233.982	349.942	0	0	2241.5	0.662722	0.764311	1519744024035
2167	236.884	346.787	0	0	2257	0.630984	0.771546	1519744024067
2168	239.228	343.84	0	0	2264	0.652879	0.767293	1519744024099
2169	241.083	341.394	0	0	2253.5	0.652867	0.752635	1519744024131
2170	242.987	339.066	0	0	2242.5	0.626873	0.784847	1519744024163
2171	245.571	336.047	0	0	2247	0.670047	0.758823	1519744024211
2172	247.785	333.347	0	0	2250	0.642665	0.762548	1519744024243
2173	250.563	330.172	0	0	2246.5	0.710183	0.756749	1519744024275
2174	253.1	327.196	0	0	2247.5	0.654477	0.757086	1519744024307
2175	255.629	324.423	0	0	2254	0.664855	0.763903	1519744024339
2176	258.018	321.438	0	0	2257	0.637719	0.749271	1519744024371
2177	260.209	318.724	0	0	2253.5	0.674571	0.746246	1519744024403
2178	262.52	315.84	0	0	2237.5	0.668399	0.769577	1519744024436
2179	265.157	312.827	0	0	2281	0.621228	0.750829	1519744024468
2180	267.888	309.434	0	0	2289	0.626731	0.715097	1519744024502
2181	270.367	306.441	0	0	2296	0.633557	0.740525	1519744024547
2182	272.784	303.43	0	0	2286.5	0.69904	0.733102	1519744024579
2183	275.055	300.877	0	0	2288	0.650139	0.74418	1519744024611
2184	277.63	298.029	0	0	2293	0.718437	0.736992	1519744024643
2185	279.956	295.24	0	0	2293.5	0.727703	0.729229	1519744024675
2186	282.673	292.31	0	0	2296	0.741106	0.740525	1519744024707
2187	285.552	289.291	0	0	2294.5	0.709953	0.727034	1519744024739
2188	288.627	286.176	0	0	2298.5	0.699503	0.731865	1519744024773
2189	291.037	283.335	0	0	2300.5	0.699812	0.743804	1519744024804
2190	293.034	281.031	0	0	2291	0.743973	0.738912	1519744024835
2191	295.474	278.512	0	0	2293	0.728419	0.745806	1519744024885
2192	297.749	275.97	0	0	2293	0.729127	0.730854	1519744024918
2193	300.21	273.167	0	0	2290.5	0.745587	0.719765	1519744024949
2194	302.788	270.435	0	0	2290	0.700862	0.73859	1519744024984
2195	305.619	267.504	0	0	2297.5	0.691939	0.734081	1519744025011
2196	308.538	264.444	0	0	2292.5	0.773372	0.741218	1519744025045
2197	311.301	261.483	0	0	2293	0.698671	0.722303	1519744025081
2198	313.818	258.795	0	0	2302	0.719897	0.719158	1519744025118
2199	315.927	256.38	0	0	2298	0.761167	0.738599	1519744025139
2200	318.113	254.042	0	0	2305	0.774287	0.734678	1519744025171
2201	320.307	251.676	0	0	2290	0.708277	0.742236	1519744025222
2202	323.125	248.822	0	0	2296	0.691536	0.73181	1519744025254
2203	326.145	245.825	0	0	2297	0.701318	0.734666	1519744025284
2204	329.056	243.058	0	0	2303	0.728381	0.727952	1519744025315
2205	331.63	240.548	0	0	2306.5	0.718503	0.733363	1519744025347
2206	333.633	238.381	0	0	2300.5	0.758864	0.750097	1519744025380
2207	336.209	235.722	0	0	2295	0.766157	0.731491	1519744025413
2208	338.808	233.139	0	0	2302.5	0.777087	0.709274	1519744025449
2209	341.598	230.395	0	0	2299	0.77925	0.720685	1519744025475
2210	344.707	227.463	0	0	2308.5	0.747835	0.725421	1519744025507
2211	347.568	225.048	0	0	2302.5	0.800461	0.729569	1519744025542
2212	350.696	222.265	0	0	2306	0.772447	0.728901	1519744025588
2213	353.505	219.697	0	0	2300.5	0.740743	0.716953	1519744025619
2214	355.954	217.226	0	0	2320	0.721851	0.743088	1519744025651
2215	358.15	215.078	0	0	2315.5	0.75739	0.719167	1519744025683
2216	360.336	212.861	0	0	2306.5	0.787633	0.722311	1519744025715
2217	362.772	210.472	0	0	2306	0.753349	0.706248	1519744025747
2218	365.572	207.94	0	0	2308	0.829385	0.729533	1519744025779
2219	368.591	205.313	0	0	2310.5	0.830169	0.72007	1519744025811
2220	371.581	202.913	0	0	2314.5	0.768534	0.727307	1519744025843
2221	374.755	200.231	0	0	2311.5	0.8422	0.726364	1519744025875
2222	377.587	198.015	0	0	2309.5	0.866539	0.717304	1519744025923
2223	380.136	195.78	0	0	2312	0.80612	0.702328	1519744025955
2224	382.598	193.754	0	0	2318	0.783834	0.724157	1519744025987
2225	385.178	191.507	0	0	2322	0.776497	0.717003	1519744026019
2226	387.624	189.436	0	0	2316	0.801722	0.726015	1519744026051
2227	390.519	187.09	0	0	2307.5	0.837433	0.725107	1519744026083
2228	393.848	184.355	0	0	2317	0.790651	0.729863	1519744026115
2229	396.881	182.049	0	0	2313.5	0.808459	0.729494	1519744026147
2230	399.616	179.804	0	0	2312	0.729049	0.722282	1519744026182
2231	402.124	177.431	0	0	2316	0.769863	0.721062	1519744026215
2232	404.899	175.031	0	0	2320	0.753667	0.718829	1519744026259
2233	407.424	172.895	0	0	2324.5	0.727262	0.730449	1519744026293
2234	410.407	170.345	0	0	2315	0.774794	0.731745	1519744026323
2235	415.88	165.84	0	0	2318	0.699118	0.745027	1519744026389
2236	418.882	163.155	0	0	2316	0.763092	0.732062	1519744026422
2237	421.918	160.424	0	0	2309	0.751357	0.721345	1519744026451
2238	424.486	158.099	0	0	2311	0.810434	0.70778	1519744026483
2239	427.122	155.662	0	0	2313.5	0.66384	0.733055	1519744026515
2240	430.151	152.954	0	0	2301.5	0.708267	0.714819	1519744026547
2241	433.18	150.208	0	0	2300	0.802145	0.739242	1519744026595
2242	436.691	147.308	0	0	2306	0.836675	0.692502	1519744026628
2243	439.803	144.723	0	0	2301.5	0.772753	0.714819	1519744026662
2244	442.504	142.363	0	0	2314	0.810861	0.722907	1519744026694
2245	445.159	140.108	0	0	2313.5	0.905509	0.721005	1519744026723
2246	447.925	137.891	0	0	2321	0.863163	0.67812	1519744026755
2247	450.669	135.62	0	0	2307	0.833179	0.700809	1519744026787
2248	453.77	133.217	0	0	2322	0.852982	0.705366	1519744026821
2249	456.82	130.85	0	0	2306.5	0.812931	0.710506	1519744026857
2250	459.307	128.949	0	0	2314.5	0.893175	0.707156	1519744026883
2251	461.887	126.829	0	0	2311.5	0.737571	0.68694	1519744026934
2252	464.514	124.739	0	0	2304.5	0.781547	0.724164	1519744026973
2253	467.164	122.407	0	0	2312.5	0.81501	0.712354	1519744026995
2254	469.973	120.051	0	0	2314.5	0.840654	0.7154	1519744027029
2255	472.618	117.786	0	0	2306	0.758318	0.72288	1519744027065
2256	475.808	115.143	0	0	2303	0.829643	0.742783	1519744027091
2257	479.005	112.66	0	0	2298.5	0.807028	0.728302	1519744027123
2258	482.312	110.227	0	0	2307	0.809176	0.737865	1519744027155
2259	485.428	107.769	0	0	2292	0.733529	0.733067	1519744027187
2260	488.282	105.43	0	0	2290.5	0.676153	0.749454	1519744027219
2261	493.84	101.094	0	0	2290.5	0.585485	0.725767	1519744027302
2262	496.742	98.9906	0	0	2295	0.737823	0.731491	1519744027347
2263	499.448	96.9946	0	0	2282.5	0.651657	0.73182	1519744027365
2264	502.462	94.9562	0	0	2292	0.63005	0.745481	1519744027395
2265	505.101	93.1138	0	0	2281.5	0.743456	0.737661	1519744027429
2266	507.905	91.3449	0	0	2302.5	0.699344	0.732091	1519744027460
2267	510.414	89.5128	0	0	2296	0.755446	0.746782	1519744027491
2268	513.272	87.3853	0	0	2299.5	0.790709	0.746077	1519744027523
2269	515.896	85.368	0	0	2299	0.816012	0.769757	1519744027555
2270	518.397	83.4799	0	0	2296.5	0.742755	0.736308	1519744027587
2271	521.408	81.5943	0	0	2283.5	0.81755	0.747164	1519744027635
2272	524.562	79.4904	0	0	2275	0.865341	0.748854	1519744027668
2273	527.259	77.6849	0	0	2286	0.85838	0.749838	1519744027699
2274	530.026	76.1275	0	0	2287	0.938351	0.75923	1519744027731
2275	533.073	74.3181	0	0	2276	0.950531	0.749183	1519744027763
2276	535.873	72.5791	0	0	2281	0.868497	0.76373	1519744027796
2277	538.497	70.9194	0	0	2277.5	0.851664	0.760651	1519744027827
2278	540.969	69.4729	0	0	2280.5	0.903233	0.748803	1519744027861
2279	543.729	67.8868	0	0	2283.5	0.920625	0.769213	1519744027891
2280	546.132	66.3684	0	0	2281.5	0.965446	0.775176	1519744027923
2281	548.741	64.8559	0	0	2281.5	0.919278	0.759297	1519744027971
2282	551.703	63.3632	0	0	2268	0.955463	0.768648	1519744028003
2283	554.573	61.9267	0	0	2268.5	1.06315	0.757645	1519744028035
2284	556.951	60.6596	0	0	2272	0.99215	0.747866	1519744028067
2285	559.312	59.482	0	0	2263.5	1.05294	0.778519	1519744028099
2286	561.267	58.5702	0	0	2266.5	1.05944	0.754305	1519744028131
2287	563.581	57.4194	0	0	2264	1.00433	0.787494	1519744028163
2288	565.422	56.5358	0	0	2267	1.02627	0.772198	1519744028196
2289	567.631	55.4912	0	0	2262	1.03932	0.779983	1519744028227
2290	570.141	54.3794	0	0	2270.5	1.03702	0.767559	1519744028259
2291	572.344	53.4314	0	0	2263.5	1.12542	0.771813	1519744028309
2292	574.939	52.4667	0	0	2262	1.08092	0.773256	1519744028345
2293	576.872	51.6406	0	0	2261	1.09029	0.769015	1519744028371
2294	578.434	51.0751	0	0	2253	1.06304	0.796313	1519744028403
2295	579.753	50.6512	0	0	2263.5	1.1088	0.771813	1519744028435
2296	581.403	50.0624	0	0	2257	1.18096	0.76492	1519744028467
2297	582.783	49.5372	0	0	2246.5	1.20309	0.789103	1519744028499
2298	583.899	49.1584	0	0	2234.5	1.10778	0.794705	1519744028531
2299	584.194	48.8298	0	0	2095.5	1.24925	0.799499	1519744028563
2300	584.81	48.6876	0	0	2090.5	1.21588	0.800617	1519744028595
2301	585.084	48.5953	0	0	2089	1.23912	0.794892	1519744028645
2302	584.925	48.6773	0	0	2107	1.35507	0.812182	1519744028676
2303	585.217	48.5713	0	0	2125	1.34935	0.801266	1519744028707
2304	586.047	48.3314	0	0	2100	1.33903	0.809484	1519744028739
2305	586.5	48.1883	0	0	2115	1.38327	0.797496	1519744028771
2306	586.389	48.175	0	0	2116	1.44089	0.808216	1519744028803
2307	586.439	48.0727	0	0	2113	1.43034	0.78247	1519744028835
2308	587.044	48.0156	0	0	2107	1.43904	0.794479	1519744028867
2309	587.08	48.0061	0	0	2118	1.45029	0.798627	1519744028899
2310	587.647	47.9047	0	0	2094.5	1.47707	0.802149	1519744028931
2311	588.643	47.7498	0	0	2101.5	1.50796	0.790302	1519744028963
2312	588.864	47.6566	0	0	2095	1.52364	0.804495	1519744029011
2313	588.814	47.68	0	0	2092	1.5746	0.82141	1519744029043
2314	589.126	47.6814	0	0	2095.5	1.6482	0.792248	1519744029075
2315	589.594	47.5229	0	0	2095	1.62945	0.81502	1519744029107
2316	590.408	47.581	0	0	2089	1.72485	0.794892	1519744029139
2317	590.773	47.6039	0	0	2081.5	1.73818	0.815074	1519744029171
2318	591.069	47.5134	0	0	2085	1.78525	0.80804	1519744029203
2319	591.613	47.5518	0	0	2080	1.8675	0.801774	1519744029235
2320	592.076	47.4728	0	0	2068.5	1.92797	0.792191	1519744029267
2321	592.895	47.5554	0	0	2060	2.02651	0.791054	1519744029299
2322	593.649	47.6817	0	0	2051.5	2.13245	0.807698	1519744029349
2323	594.629	47.7988	0	0	2050.5	2.2885	0.799867	1519744029387
2324	595.617	48.0478	0	0	2034	-0.780553	0.785279	1519744029412
2325	596.404	48.3801	0	0	2031.5	-0.610291	0.775081	1519744029443
2326	597.192	48.7983	0	0	2018.5	-0.531069	0.774257	1519744029475
2327	598.295	49.5835	0	0	2016.5	-0.422014	0.786604	1519744029507
2328	599.713	51.0153	0	0	2003	-0.301896	0.793801	1519744029541
2329	600.971	52.9795	0	0	1988	-0.168663	0.790902	1519744029571
2330	602.44	55.7764	0	0	1980.5	-0.0285026	0.812681	1519744029603
2331	603.725	59.2284	0	0	1969.5	0.0934898	0.793075	1519744029635
2332	604.389	62.9877	0	0	1974	0.229535	0.800186	1519744029685
2333	604.498	67.7782	0	0	1971	0.293761	0.81744	1519744029718
2334	604.089	72.9242	0	0	1974.5	0.306914	0.798187	1519744029747
2335	603.126	77.9623	0	0	1978.5	0.402191	0.807375	1519744029779
2336	601.676	83.1647	0	0	2006.5	0.451503	0.800447	1519744029812
2337	599.878	88.1716	0	0	2011.5	0.466632	0.802442	1519744029843
2338	598.101	92.958	0	0	2015.5	0.504566	0.796582	1519744029878
2339	596.061	97.4459	0	0	2045	0.581855	0.806045	1519744029919
2340	594.138	101.472	0	0	2022.5	0.602675	0.79628	1519744029971
2341	592.249	105.081	0	0	2032.5	0.589135	0.792845	1519744029996
2342	590.336	108.486	0	0	2046	0.642747	0.807725	1519744030019
2343	587.884	112.36	0	0	2057.5	0.613057	0.802597	1519744030051
2344	585.717	115.774	0	0	2072.5	0.653264	0.801035	1519744030083
2345	583.915	118.951	0	0	2074.5	0.630149	0.784308	1519744030115
2346	581.953	122.129	0	0	2075	0.65575	0.789564	1519744030147
2347	580.045	125.303	0	0	2074.5	0.667644	0.791487	1519744030179
2348	578	128.746	0	0	2075.5	0.666411	0.791868	1519744030211
2349	575.794	131.885	0	0	2087	0.666045	0.794131	1519744030243
2350	573.441	135.332	0	0	2092.5	0.661355	0.798354	1519744030275
2351	571.422	138.745	0	0	2100	0.683748	0.78887	1519744030307
2352	569.292	142.123	0	0	2108	0.675447	0.7991	1519744030357
2353	567.291	145.275	0	0	2105	0.668955	0.790749	1519744030388
2354	565.382	147.969	0	0	2109.5	0.676294	0.79034	1519744030419
2355	563.574	150.991	0	0	2107	0.691114	0.781454	1519744030451
2356	561.575	154.034	0	0	2122.5	0.665235	0.775242	1519744030483
2357	559.646	156.894	0	0	2113	0.657891	0.776671	1519744030515
2358	557.182	160.297	0	0	2114.5	0.672012	0.806748	1519744030547
2359	553.989	163.782	0	0	2324.5	0.415704	0.724433	1519744030579
2360	551.869	167.052	0	0	2322	0.424649	0.784151	1519744030612
