%Frame Number	x (image)	y (image)	x (world)	y (world)	Area	Orientation	Compactness	TimeStamp (ms)
645	65.3186	59.3524	0	0	2882	0.694222	0.815743	1523020157843
646	67.835	56.6259	0	0	2862.5	0.753163	0.691216	1523020157874
647	70.9674	53.761	0	0	2882	0.711349	0.828728	1523020157906
648	73.739	50.893	0	0	2877	0.718487	0.736647	1523020157938
649	76.3741	48.2587	0	0	2882.5	0.73518	0.824245	1523020157970
650	79.3253	45.5385	0	0	2878	0.74798	0.76426	1523020158002
651	82.214	42.9694	0	0	2871	0.766464	0.732838	1523020158034
652	85.2756	40.2288	0	0	2882	0.751926	0.828728	1523020158068
653	87.9553	37.8651	0	0	2887	0.776764	0.817158	1523020158100
654	90.2059	35.838	0	0	2867	0.808234	0.736367	1523020158131
655	93.1289	33.4995	0	0	2880	0.826514	0.821626	1523020158178
680	189.239	33.0042	0	0	2926.5	0.963051	0.745374	1523020159010
681	193.431	35.1179	0	0	2892.5	1.03729	0.702683	1523020159042
682	197.594	37.4991	0	0	2897	1.02915	0.708304	1523020159074
683	201.691	39.8023	0	0	2905.5	0.986838	0.761625	1523020159106
684	205.299	41.9874	0	0	2897.5	1.01304	0.643978	1523020159138
685	209.362	44.4906	0	0	2895.5	1.0643	0.665749	1523020159171
686	213.347	47.0574	0	0	2911.5	1.06289	0.64709	1523020159203
687	217.152	49.6261	0	0	2913.5	1.02264	0.845283	1523020159251
688	220.771	52.1768	0	0	2898	1.08764	0.653719	1523020159284
689	224.294	54.6447	0	0	2894	1.08619	0.67836	1523020159316
690	228.09	57.2481	0	0	2897	1.04986	0.744072	1523020159347
691	231.838	59.9229	0	0	2890.5	1.05205	0.838611	1523020159379
692	235.308	62.3488	0	0	2880	1.10511	0.779053	1523020159410
693	238.66	64.5105	0	0	2878.5	1.10684	0.76269	1523020159442
694	242.048	66.9007	0	0	2874.5	1.11413	0.769893	1523020159474
695	245.464	69.3837	0	0	2864.5	1.08864	0.764789	1523020159507
696	248.971	71.8578	0	0	2868.5	1.08388	0.838895	1523020159539
697	252.393	74.2418	0	0	2855.5	1.09109	0.791304	1523020159571
698	255.955	76.5167	0	0	2853	1.11289	0.829665	1523020159618
699	259.273	78.6404	0	0	2851	1.14303	0.831828	1523020159651
700	262.996	81.074	0	0	2838.5	1.15281	0.820814	1523020159683
701	266.325	83.2399	0	0	2838.5	1.13954	0.839587	1523020159716
702	269.435	85.3514	0	0	2842.5	1.12725	0.847571	1523020159748
703	273.108	87.9023	0	0	2830.5	1.14955	0.843993	1523020159779
704	276.583	90.3144	0	0	2812	1.22229	0.820449	1523020159811
705	279.95	92.8256	0	0	2814.5	1.20272	0.823102	1523020159843
706	283.406	95.1679	0	0	2809	1.21151	0.826158	1523020159874
707	286.437	97.1825	0	0	2801	1.23809	0.823805	1523020159907
708	289.913	99.456	0	0	2806.5	1.21976	0.81424	1523020159939
709	293.598	101.989	0	0	2787	1.29675	0.826299	1523020159986
710	297.12	104.264	0	0	2794	1.25318	0.828374	1523020160019
711	300.392	106.327	0	0	2782	1.26403	0.809018	1523020160050
712	303.634	108.364	0	0	2780.5	1.29038	0.852417	1523020160082
713	307.001	110.552	0	0	2772	1.275	0.844914	1523020160116
714	310.193	112.566	0	0	2778	1.28163	0.830301	1523020160147
715	313.944	114.934	0	0	2776.5	1.3247	0.82513	1523020160178
716	317.561	117.304	0	0	2767.5	1.34071	0.83191	1523020160210
717	320.876	119.504	0	0	2765	1.3002	0.852593	1523020160242
718	324.495	121.873	0	0	2761.5	1.33457	0.839705	1523020160274
719	328.092	124.119	0	0	2743.5	1.42189	0.824696	1523020160306
720	331.392	126.082	0	0	2731.5	1.53583	0.858344	1523020160354
721	334.564	127.968	0	0	2734.5	1.4033	0.831495	1523020160386
722	338.165	129.944	0	0	2735.5	1.51482	0.835785	1523020160418
723	341.558	131.984	0	0	2720.5	1.52377	0.847847	1523020160450
724	344.796	133.974	0	0	2734.5	1.45569	0.828694	1523020160483
725	348.411	136.102	0	0	2721.5	1.55573	0.865314	1523020160515
726	352.223	138.238	0	0	2723	1.55887	0.850681	1523020160548
727	355.666	140.288	0	0	2721.5	1.60355	0.848158	1523020160579
728	358.855	142.19	0	0	2710.5	1.60415	0.861816	1523020160611
729	362.364	144.181	0	0	2718.5	1.62365	0.86436	1523020160643
730	366.076	146.305	0	0	2711.5	1.58292	0.862134	1523020160675
731	369.843	148.452	0	0	2709.5	1.66896	0.861498	1523020160723
732	373.547	150.403	0	0	2706	1.67668	0.86548	1523020160756
733	377.198	152.267	0	0	2692.5	1.6555	0.866276	1523020160787
734	380.73	154.085	0	0	2696	1.70685	0.862281	1523020160819
735	384.247	155.986	0	0	2692	1.79422	0.868246	1523020160851
736	387.819	157.905	0	0	2695.5	1.72408	0.874559	1523020160883
737	391.414	159.855	0	0	2699	1.7425	0.870504	1523020160916
738	395.261	161.886	0	0	2699.5	1.76254	0.868528	1523020160948
739	399.254	163.983	0	0	2702.5	1.85351	0.869493	1523020160979
740	402.937	165.89	0	0	2697.5	1.89214	0.878269	1523020161011
741	406.644	167.552	0	0	2682	2.05965	0.882825	1523020161043
742	409.912	169.081	0	0	2688.5	1.87375	0.875339	1523020161091
743	412.766	170.254	0	0	2688.5	1.90815	0.88277	1523020161123
744	416.255	171.864	0	0	2694.5	2.05418	0.877292	1523020161155
745	419.589	173.531	0	0	2687.5	2.11581	0.882442	1523020161187
746	423.412	175.271	0	0	2693	2.15568	0.871597	1523020161219
747	427.463	177.09	0	0	2696.5	2.13052	0.877944	1523020161251
748	431.26	178.735	0	0	2696	2.3171	0.879954	1523020161283
749	435.332	180.512	0	0	2692.5	-0.75315	0.884083	1523020161316
750	439.274	181.999	0	0	2701.5	2.17072	0.879571	1523020161347
751	443.134	183.58	0	0	2703.5	-0.680479	0.869815	1523020161379
752	446.606	184.971	0	0	2698.5	-0.673344	0.860971	1523020161411
753	450.343	186.381	0	0	2690	-0.671905	0.877995	1523020161458
754	453.895	187.693	0	0	2707	-0.464075	0.876128	1523020161491
755	457.716	188.99	0	0	2709	-0.346413	0.866439	1523020161523
756	461.359	190.363	0	0	2707.5	-0.369328	0.871102	1523020161554
757	465.078	191.708	0	0	2719	-0.333943	0.869638	1523020161587
758	469.018	193.047	0	0	2720	-0.337396	0.869957	1523020161618
759	472.73	194.414	0	0	2713.5	-0.288178	0.873032	1523020161770
760	488.52	199.306	0	0	2732.5	-0.101784	0.861614	1523020161784
761	492.465	200.374	0	0	2735.5	-0.0922566	0.852521	1523020161826
762	496.25	201.398	0	0	2724	-0.120465	0.846889	1523020161858
763	500.331	202.286	0	0	2730	-0.0749528	0.832112	1523020161890
764	504.498	203.196	0	0	2730.5	-0.103413	0.843983	1523020161922
765	508.357	203.878	0	0	2731	-0.0540056	0.832417	1523020161954
766	512.381	204.539	0	0	2745	-0.0358979	0.850511	1523020161986
767	516.597	205.342	0	0	2744	-0.0412172	0.843248	1523020162018
768	520.611	206.084	0	0	2736.5	-0.0451189	0.845838	1523020162050
769	524.214	206.697	0	0	2747	0.000645356	0.837294	1523020162083
770	527.811	207.184	0	0	2748	-0.00730455	0.812026	1523020162115
771	531.538	207.629	0	0	2756	-0.0112075	0.837204	1523020162163
772	535.489	208.164	0	0	2759	-0.0140675	0.838115	1523020162195
773	539.422	208.647	0	0	2760.5	0.028991	0.83376	1523020162227
774	543.029	209.215	0	0	2760	-0.0780871	0.831629	1523020162259
775	546.874	209.707	0	0	2770.5	-0.0162003	0.814042	1523020162291
776	550.857	210.267	0	0	2768	-0.0230279	0.81522	1523020162323
777	554.772	210.758	0	0	2758	-0.0113285	0.824323	1523020162355
778	558.685	211.188	0	0	2772.5	-0.00608588	0.821198	1523020162387
779	562.225	211.591	0	0	2774.5	-0.0182795	0.815218	1523020162418
780	565.871	212.051	0	0	2778	-0.011119	0.834246	1523020162450
781	569.886	212.347	0	0	2770.5	-0.023225	0.823347	1523020162483
782	573.891	212.826	0	0	2785.5	0.017592	0.81574	1523020162531
783	578.132	213.153	0	0	2788	-0.006802	0.811873	1523020162564
784	582.032	213.461	0	0	2790	0.00970335	0.793354	1523020162595
785	585.318	213.688	0	0	2792.5	-0.0245579	0.80486	1523020162627
786	588.467	213.771	0	0	2788.5	-0.0303921	0.810124	1523020162659
787	591.683	213.866	0	0	2794	0.0131744	0.800792	1523020162691
788	594.578	213.946	0	0	2798.5	-0.0203911	0.800225	1523020162723
789	597.367	213.976	0	0	2796.5	0.00446275	0.784607	1523020162754
790	599.784	214.018	0	0	2799.5	-0.00813762	0.791636	1523020162787
791	601.911	213.978	0	0	2794	0.0310345	0.800792	1523020162819
792	603.889	213.965	0	0	2798.5	0.0158911	0.813029	1523020162850
793	605.652	213.916	0	0	2803.5	0.0175723	0.80538	1523020162898
794	606.776	213.881	0	0	2807.5	0.0209083	0.800176	1523020162932
795	607.757	213.896	0	0	2813.5	-0.0275756	0.789377	1523020162963
828	608.206	175.908	0	0	2782	-0.316594	0.776235	1523020164066
829	603.639	171.267	0	0	2791	-0.339893	0.776233	1523020164099
830	599.208	167.446	0	0	2772	-0.408181	0.636806	1523020164132
831	594.523	163.852	0	0	2786	-0.391305	0.777351	1523020164164
832	589.961	160.659	0	0	2796	-0.38917	0.786269	1523020164194
833	585.888	157.726	0	0	2795	-0.40375	0.765364	1523020164227
834	581.833	155.198	0	0	2786	-0.433486	0.765351	1523020164259
835	577.726	152.681	0	0	2800.5	-0.421523	0.783187	1523020164290
836	573.969	150.43	0	0	2814.5	-0.423953	0.795877	1523020164323
837	570.195	148.321	0	0	2809.5	-0.441345	0.785704	1523020164370
838	566.592	146.36	0	0	2813.5	-0.490742	0.778195	1523020164403
839	563.062	144.499	0	0	2810	-0.469694	0.771944	1523020164434
840	559.222	142.441	0	0	2805	-0.509578	0.791368	1523020164467
841	555.474	140.564	0	0	2802	-0.482269	0.796766	1523020164499
842	551.924	138.788	0	0	2801	-0.46621	0.790239	1523020164532
843	548.16	137.036	0	0	2801	-0.528609	0.781536	1523020164563
844	544.458	135.413	0	0	2809.5	-0.546035	0.803371	1523020164594
845	540.813	133.763	0	0	2808.5	-0.52078	0.785424	1523020164626
846	536.847	132.163	0	0	2803	-0.555987	0.799659	1523020164658
847	532.937	130.453	0	0	2804	-0.569071	0.803658	1523020164690
848	529.237	129.053	0	0	2821	-0.543796	0.799556	1523020164738
849	525.273	127.439	0	0	2814.5	-0.556339	0.817678	1523020164770
850	521.46	125.867	0	0	2806	-0.594558	0.794231	1523020164802
851	517.507	124.338	0	0	2808	-0.579135	0.804804	1523020164834
852	513.491	122.658	0	0	2816	-0.614895	0.794471	1523020164866
853	509.372	121.039	0	0	2812	-0.603955	0.802227	1523020164899
854	505.501	119.348	0	0	2800.5	-0.61454	0.800797	1523020164931
855	502.038	117.988	0	0	2805.5	-0.640287	0.811272	1523020164968
856	498.34	116.454	0	0	2804.5	-0.633623	0.795639	1523020164997
857	494.458	114.859	0	0	2810	-0.663374	0.795363	1523020165027
858	490.761	113.459	0	0	2796.5	-0.693176	0.808669	1523020165075
859	486.73	111.874	0	0	2810.5	-0.712102	0.810048	1523020165107
860	482.74	110.398	0	0	2804	-0.70934	0.821955	1523020165139
861	479.269	109.181	0	0	2801.5	-0.66114	0.807454	1523020165171
862	475.807	107.881	0	0	2805	-0.733449	0.819529	1523020165203
863	472.521	106.621	0	0	2805.5	-0.737982	0.808607	1523020165235
864	469.06	105.267	0	0	2808.5	-0.709855	0.812139	1523020165267
865	465.711	103.945	0	0	2802.5	-0.722142	0.814191	1523020165299
866	461.89	102.494	0	0	2803	-0.75077	0.821662	1523020165332
867	458.099	101.04	0	0	2807	-0.75044	0.809819	1523020165364
868	454.052	99.6415	0	0	2799	-0.78436	0.804861	1523020165395
869	450.334	98.3219	0	0	2806.5	2.31284	0.834046	1523020165442
870	446.288	96.8503	0	0	2803.5	2.31693	0.82648	1523020165474
871	442.374	95.5227	0	0	2809	2.34812	0.832822	1523020165507
872	438.515	94.2071	0	0	2811	2.28513	0.817451	1523020165538
873	434.681	92.9504	0	0	2813.5	2.2959	0.816271	1523020165570
874	431.082	91.7385	0	0	2796.5	2.26727	0.837813	1523020165602
875	427.225	90.3979	0	0	2808.5	2.27659	0.827954	1523020165634
876	423.5	89.1912	0	0	2807	2.23053	0.82557	1523020165666
877	419.484	87.8257	0	0	2809	2.23089	0.832822	1523020165699
878	415.63	86.6305	0	0	2805.5	2.24821	0.843333	1523020165732
879	412.374	85.6479	0	0	2808.5	2.22532	0.830714	1523020165763
880	408.537	84.4989	0	0	2814	2.16867	0.818323	1523020165810
881	404.956	83.4342	0	0	2808.5	2.12551	0.844235	1523020165842
882	401.525	82.4048	0	0	2814.5	2.14592	0.823102	1523020165874
883	398.122	81.4375	0	0	2812.5	2.10661	0.835829	1523020165906
884	394.928	80.5225	0	0	2813	2.07353	0.843584	1523020165938
885	391.067	79.3779	0	0	2814	2.08439	0.841061	1523020165970
886	387.265	78.1744	0	0	2806	2.04652	0.848339	1523020166002
887	383.894	77.298	0	0	2813.5	2.02688	0.836126	1523020166034
888	380.482	76.4228	0	0	2822.5	2.01497	0.8124	1523020166066
889	376.777	75.6004	0	0	2822	2.00013	0.811475	1523020166098
890	372.657	74.6615	0	0	2818.5	2.01088	0.824272	1523020166131
891	368.763	73.633	0	0	2815	1.98516	0.82518	1523020166178
892	365.077	72.8737	0	0	2822	1.97872	0.829981	1523020166211
893	361.031	71.8811	0	0	2818.5	1.98776	0.837612	1523020166243
894	356.872	70.7922	0	0	2827.5	1.91379	0.833555	1523020166275
895	352.84	69.8965	0	0	2818.5	1.9291	0.837612	1523020166307
896	349.05	69.0702	0	0	2814	1.92636	0.831529	1523020166339
897	345.079	68.0085	0	0	2812	1.85373	0.808599	1523020166371
898	341.456	67.0419	0	0	2818.5	1.89129	0.830902	1523020166403
899	337.759	66.0456	0	0	2824	1.82308	0.834484	1523020166435
900	333.928	65.063	0	0	2822	1.75299	0.796164	1523020166466
901	330.427	64.1357	0	0	2822	1.78847	0.827232	1523020166498
902	326.831	63.0374	0	0	2824	1.74583	0.796728	1523020166547
903	323.035	62.106	0	0	2822.5	1.71619	0.832081	1523020166580
904	319.462	61.2983	0	0	2833.5	1.7353	0.825921	1523020166611
905	316.161	60.3207	0	0	2829	1.71516	0.835962	1523020166643
906	312.424	59.3717	0	0	2834	1.69805	0.817608	1523020166675
907	308.497	58.3167	0	0	2828.5	1.67406	0.808804	1523020166707
908	304.183	57.2657	0	0	2837	1.63036	0.831629	1523020166739
909	300.431	56.3603	0	0	2841	1.60126	0.816938	1523020166771
910	296.833	55.4951	0	0	2846.5	1.59722	0.816623	1523020166803
911	293.007	54.5848	0	0	2844	1.6006	0.811356	1523020166835
912	289.108	53.752	0	0	2852	1.54299	0.804628	1523020166867
913	285.472	53.0435	0	0	2855.5	1.53653	0.82573	1523020166914
914	282.022	52.4214	0	0	2854	1.55011	0.829956	1523020166947
915	277.775	51.6438	0	0	2852.5	1.49855	0.802921	1523020166980
916	273.307	50.7372	0	0	2865	1.49692	0.826552	1523020167011
917	268.854	49.9914	0	0	2871.5	1.42456	0.836998	1523020167043
918	264.853	49.2814	0	0	2876	1.38147	0.814045	1523020167074
919	261.098	48.5726	0	0	2877.5	1.41529	0.816349	1523020167106
920	257.989	48.0741	0	0	2874	1.39699	0.804505	1523020167138
921	254.46	47.3405	0	0	2876.5	1.40397	0.82907	1523020167170
922	250.611	46.6549	0	0	2881	1.35432	0.828441	1523020167202
923	246.903	46.2028	0	0	2894.5	1.36017	0.834258	1523020167234
924	243.006	45.7343	0	0	2885.5	1.3081	0.790889	1523020167282
925	239.325	45.3149	0	0	2890	1.29313	0.818007	1523020167315
926	235.668	45.0849	0	0	2894	1.32668	0.816477	1523020167348
927	231.734	44.7187	0	0	2888	1.27309	0.823909	1523020167380
928	228.114	44.4372	0	0	2893	1.24633	0.807206	1523020167411
929	224.125	44.413	0	0	2904.5	1.23988	0.805958	1523020167443
930	220.21	44.346	0	0	2894	1.23252	0.786379	1523020167474
931	216.184	44.3567	0	0	2901	1.18741	0.803154	1523020167506
932	212.14	44.3967	0	0	2902	1.19781	0.803431	1523020167538
933	208.017	44.6324	0	0	2905	1.17409	0.813182	1523020167570
934	203.603	44.8742	0	0	2915	1.15893	0.800789	1523020167602
935	199.136	45.3227	0	0	2920.5	1.12824	0.810398	1523020167650
936	194.699	45.6604	0	0	2922.5	1.09391	0.819959	1523020167683
937	190.873	46.0144	0	0	2912	1.11825	0.808803	1523020167715
938	186.984	46.3857	0	0	2928.5	1.07844	0.797552	1523020167748
939	182.581	46.7207	0	0	2934.5	1.05808	0.816916	1523020167779
940	178.478	47.1425	0	0	2932.5	1.06485	0.795044	1523020167811
941	174.941	47.6244	0	0	2929	1.02869	0.810906	1523020167843
942	171.427	48.1382	0	0	2934	1.02142	0.806008	1523020167875
943	167.244	48.8732	0	0	2942.5	0.992362	0.821796	1523020167907
944	162.91	49.5999	0	0	2937.5	0.984449	0.805141	1523020167939
945	158.609	50.4827	0	0	2937	0.985574	0.813121	1523020167986
946	154.493	51.3019	0	0	2949	0.953332	0.810129	1523020168019
947	150.54	52.1753	0	0	2951	0.949194	0.804433	1523020168051
948	146.689	52.9461	0	0	2944.5	0.936131	0.777724	1523020168083
949	142.407	53.992	0	0	2959	0.899937	0.785769	1523020168115
950	138.36	55.0511	0	0	2962.5	0.886603	0.805745	1523020168148
951	134.644	56.0392	0	0	2959.5	0.849211	0.796224	1523020168180
952	126.549	58.4017	0	0	2970	0.829116	0.815898	1523020168243
953	122.043	59.8315	0	0	2971.5	0.851788	0.799452	1523020168274
954	117.527	61.2516	0	0	2973.5	0.818719	0.797455	1523020168307
955	113.251	62.519	0	0	2954.5	0.801338	0.809801	1523020168354
956	109.368	63.7438	0	0	2957	0.787389	0.806068	1523020168386
957	105.568	64.9407	0	0	2959.5	0.754414	0.779231	1523020168422
958	101.785	66.1723	0	0	2950	0.787112	0.65889	1523020168450
959	97.9922	67.5748	0	0	2970	0.738711	0.78869	1523020168484
960	94.4743	68.9457	0	0	2960	0.714027	0.79815	1523020168514
961	90.5071	70.3957	0	0	2976	0.717915	0.796339	1523020168547
962	86.2398	71.8537	0	0	2956	0.649381	0.759226	1523020168579
963	82.264	73.5989	0	0	2980	0.680827	0.791346	1523020168610
964	78.4473	75.1511	0	0	2967.5	0.685503	0.675515	1523020168642
965	75.2176	76.5827	0	0	2985	0.658251	0.780732	1523020168674
966	72.0228	77.9502	0	0	2973	0.64594	0.816722	1523020168722
967	68.3486	79.6978	0	0	2992.5	0.616371	0.798964	1523020168755
968	64.4069	81.4551	0	0	2972	0.646849	0.675144	1523020168786
969	60.6979	83.195	0	0	2975.5	0.636423	0.718503	1523020168819
970	57.2035	85.0688	0	0	2983	0.581291	0.783676	1523020168851
971	53.2845	87.1332	0	0	2974	0.541979	0.769604	1523020168882
972	49.4028	89.4357	0	0	2990	0.561726	0.779597	1523020168914
973	45.444	91.5938	0	0	2989.5	0.580637	0.711508	1523020168948
974	41.612	93.7977	0	0	2992	0.552842	0.720952	1523020168980
975	38.1223	95.7304	0	0	2989.5	0.532589	0.781193	1523020169011
976	34.455	97.7839	0	0	2982	0.510281	0.752235	1523020169042
1002	31.842	185.818	0	0	2843.5	-0.190726	0.703981	1523020169923
1003	35.0064	189.974	0	0	2838	-0.268831	0.765253	1523020169954
1004	38.2245	194.027	0	0	2839.5	-0.241555	0.745292	1523020169986
1005	41.6035	197.748	0	0	2843	-0.195238	0.695101	1523020170018
1006	44.9536	201.645	0	0	2828	-0.319969	0.765997	1523020170051
1007	48.3768	205.287	0	0	2833.5	-0.253626	0.714132	1523020170083
1008	51.2077	208.443	0	0	2823.5	-0.326292	0.792182	1523020170115
1009	54.1191	211.362	0	0	2825	-0.289904	0.734278	1523020170147
1010	57.2012	214.492	0	0	2815.5	-0.333465	0.79616	1523020170195
1011	60.3215	217.569	0	0	2812	-0.380614	0.799609	1523020170227
1012	63.779	220.841	0	0	2818	-0.357784	0.801316	1523020170259
1013	67.2699	224.196	0	0	2808.5	-0.406457	0.759004	1523020170291
1014	70.612	227.064	0	0	2809.5	-0.329557	0.716491	1523020170322
1015	73.229	229.91	0	0	2747.5	-0.417787	0.7945	1523020170354
1016	76.7798	232.865	0	0	2751.5	-0.331544	0.804678	1523020170386
1017	80.1287	235.592	0	0	2745.5	-0.376932	0.787647	1523020170418
1018	83.6685	238.585	0	0	2742.5	-0.49918	0.751694	1523020170450
1019	87.1364	241.189	0	0	2744	-0.385548	0.810844	1523020170482
1020	90.1733	243.55	0	0	2725.5	-0.429632	0.812685	1523020170515
1021	93.782	246.165	0	0	2729.5	-0.381258	0.81774	1523020170563
1022	97.0622	248.496	0	0	2749.5	-0.517461	0.81056	1523020170596
1023	100.323	251.169	0	0	2733.5	-0.498495	0.812351	1523020170627
1024	104.133	253.79	0	0	2756	-0.512424	0.823726	1523020170658
1025	107.671	256.505	0	0	2747	-0.580971	0.777531	1523020170690
1026	110.934	259.045	0	0	2732.5	-0.442871	0.821389	1523020170722
1027	114.027	261.329	0	0	2724	-0.430205	0.846889	1523020170754
1028	117.694	263.95	0	0	2729.5	-0.54249	0.829974	1523020170786
1029	121.218	266.46	0	0	2745	-0.554104	0.81114	1523020170818
1030	124.327	268.638	0	0	2734.5	-0.588195	0.797065	1523020170850
1031	127.613	270.953	0	0	2721	-0.588722	0.822641	1523020170898
1032	131.097	273.487	0	0	2734	-0.595779	0.843034	1523020170930
1033	134.583	275.706	0	0	2754	-0.507252	0.643634	1523020170962
1034	137.625	277.881	0	0	2724.5	-0.721186	0.787849	1523020170995
1035	141.481	280.272	0	0	2715.5	-0.585443	0.829675	1523020171026
1036	145.185	282.706	0	0	2718.5	-0.718038	0.810597	1523020171059
1037	148.75	284.887	0	0	2713.5	2.17094	0.829064	1523020171091
1038	152.315	287.173	0	0	2699.5	2.17203	0.875857	1523020171123
1039	156.014	289.044	0	0	2727.5	-0.698789	0.833341	1523020171155
1040	159.181	291.16	0	0	2724.5	-0.660946	0.809677	1523020171187
1041	162.839	293.193	0	0	2713.5	2.28618	0.812946	1523020171218
1042	166.671	295.612	0	0	2710.5	2.11344	0.830957	1523020171266
1043	170.244	297.473	0	0	2709	2.15215	0.803173	1523020171298
1044	173.67	299.202	0	0	2716	2.2963	0.80257	1523020171330
1045	177.453	301.635	0	0	2719.5	2.14427	0.847535	1523020171363
1046	180.896	303.662	0	0	2719	2.2311	0.812667	1523020171395
1047	184.024	305.533	0	0	2711.5	2.25858	0.784089	1523020171426
1048	187.231	307.273	0	0	2700.5	2.14556	0.841614	1523020171460
1049	190.632	308.986	0	0	2710	2.24667	0.842536	1523020171490
1050	194.469	311.299	0	0	2708	2.30727	0.815961	1523020171522
1051	197.807	313.317	0	0	2704.5	1.96176	0.852785	1523020171554
1052	200.935	314.994	0	0	2696.5	1.88018	0.840367	1523020171586
1053	204.196	316.651	0	0	2683.5	1.7994	0.878044	1523020171634
1054	207.853	318.471	0	0	2701.5	1.94429	0.858955	1523020171666
1055	211.305	320.069	0	0	2690	1.88856	0.83347	1523020171698
1056	215.083	321.883	0	0	2690	1.81053	0.850279	1523020171730
1057	218.868	323.754	0	0	2696	1.7586	0.828497	1523020171762
1058	222.654	325.349	0	0	2709	1.81551	0.866439	1523020171795
1059	226.168	327.1	0	0	2684	1.67877	0.858443	1523020171826
1060	229.859	328.777	0	0	2701	1.81333	0.823273	1523020171861
1061	233.605	330.28	0	0	2699.5	1.71043	0.87892	1523020171898
1062	237.189	331.792	0	0	2693	1.83924	0.814175	1523020171923
1063	240.986	333.285	0	0	2692.5	1.78078	0.863275	1523020171955
1064	244.916	334.93	0	0	2686	1.70541	0.869332	1523020172003
1065	248.684	336.378	0	0	2692.5	1.73354	0.851928	1523020172035
1066	252.039	337.891	0	0	2685	1.62323	0.851628	1523020172067
1067	255.543	339.295	0	0	2685	1.60797	0.861745	1523020172099
1068	259.449	340.684	0	0	2683	1.62795	0.817786	1523020172131
1069	263.51	342.245	0	0	2680	1.61929	0.850042	1523020172163
1070	267.25	343.6	0	0	2676	1.60075	0.84175	1523020172196
1071	271.48	345.192	0	0	2679.5	1.68638	0.80276	1523020172228
1072	275.328	346.579	0	0	2680	1.58147	0.819641	1523020172259
1073	279.106	348.093	0	0	2668.5	1.52851	0.876203	1523020172291
1074	283.073	349.497	0	0	2675.5	1.47364	0.83668	1523020172323
1075	287.292	350.612	0	0	2746.5	1.83264	0.839146	1523020172370
1076	291.077	351.863	0	0	2741.5	1.80411	0.817455	1523020172403
1077	294.541	353.065	0	0	2734	1.77009	0.819893	1523020172434
1078	298.167	354.169	0	0	2722	1.72335	0.826876	1523020172466
1079	301.926	355.399	0	0	2731	1.70616	0.807003	1523020172498
1080	305.858	356.533	0	0	2718	1.67652	0.796745	1523020172530
1081	309.539	357.581	0	0	2726	1.64495	0.812038	1523020172563
1082	313.232	358.653	0	0	2707.5	1.60303	0.824437	1523020172595
1083	316.863	359.688	0	0	2709.5	1.55741	0.805219	1523020172626
1084	320.503	360.647	0	0	2711.5	1.52857	0.835264	1523020172658
1085	324.987	361.859	0	0	2708.5	1.54699	0.827536	1523020172690
1086	329.147	363.028	0	0	2707.5	1.47392	0.820512	1523020172738
1087	332.844	364.101	0	0	2704	1.40664	0.821408	1523020172770
1088	336.415	365.05	0	0	2701.5	1.49044	0.818693	1523020172802
1089	339.864	365.891	0	0	2701.5	1.45582	0.818693	1523020172834
1090	343.362	366.899	0	0	2713	1.46424	0.824142	1523020172866
1091	346.873	367.872	0	0	2701.5	1.38652	0.81594	1523020172898
1092	350.612	368.925	0	0	2699	1.35165	0.819889	1523020172930
1093	354.949	370.116	0	0	2696	1.28323	0.842246	1523020172963
1094	359.199	371.094	0	0	2704	1.33518	0.821408	1523020172996
1095	363.069	372.03	0	0	2702	1.2802	0.837188	1523020173027
1096	366.96	372.929	0	0	2695.5	1.27989	0.804854	1523020173058
1097	371.15	373.729	0	0	2711	1.24156	0.820762	1523020173106
1098	374.776	374.545	0	0	2705	1.24779	0.824492	1523020173138
1099	378.398	375.254	0	0	2708	1.16268	0.809379	1523020173170
1100	381.84	375.683	0	0	2709	1.19787	0.820156	1523020173203
1101	386.128	376.384	0	0	2703.5	1.1777	0.816544	1523020173235
1102	390.512	377.149	0	0	2701.5	1.16203	0.793769	1523020173266
1103	394.701	377.742	0	0	2701	1.10793	0.820496	1523020173299
1104	399.095	378.14	0	0	2718	1.06757	0.818974	1523020173331
1105	403.298	378.599	0	0	2713.5	1.0621	0.812946	1523020173363
1106	407.116	378.971	0	0	2715	1.02966	0.808761	1523020173396
1107	410.949	379.304	0	0	2717.5	1.0146	0.807596	1523020173428
1108	415.477	379.48	0	0	2722.5	1.06496	0.799939	1523020173474
1109	419.719	379.72	0	0	2722.5	0.98437	0.78727	1523020173508
1110	423.633	379.81	0	0	2718	1.02035	0.796745	1523020173540
1111	427.676	379.747	0	0	2730	0.988716	0.78502	1523020173571
1112	431.339	379.85	0	0	2715	0.926197	0.81807	1523020173603
1113	435.14	379.62	0	0	2721.5	0.92465	0.793275	1523020173634
1114	439.432	379.349	0	0	2708.5	0.882225	0.798474	1523020173666
1115	443.228	378.968	0	0	2717	0.890142	0.796452	1523020173699
1116	447.208	378.508	0	0	2726	0.913009	0.805525	1523020173730
1117	451.24	377.98	0	0	2730.5	0.912808	0.804959	1523020173763
1118	455.205	377.618	0	0	2732	0.917209	0.770773	1523020173811
1119	458.999	377.103	0	0	2750	0.887766	0.821932	1523020173844
1120	463.047	376.594	0	0	2727	0.814428	0.777978	1523020173874
1121	467.48	375.742	0	0	2745	0.850097	0.783113	1523020173907
1122	471.431	375.059	0	0	2736.5	0.764311	0.800291	1523020173938
